Caption,Image,Video,Time Created,Post URL,Post ID 
"Thanks to Matteo & Alessandro @imfroasters for the gracious hosting, tour and deeper machine walkthroughs today!

Thanks also to Michael @viamo_equipment for teeing us up! And working with us for long term partnership in the US.

We also loved learning more about Bologna, Occhiobello, and Italy!

#coffeeroasters #littlewavescoffee #imfroasters #specialtycoffee #latina #latinaownedbusiness",https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/503946462_675877838645177_8146550778535273535_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4zMjE2eDU3MTIuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QE1IlNttvIQ2JymxFFjG4BgKk4kMO-STU5XWELinMZd8FF4hE5h8NLsR7VZIv2x-uo&_nc_ohc=RkJJYHyQJ18Q7kNvwGalCsO&_nc_gid=HeJjN0jwuJ5LuTuEH_XPkg&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQxOTM1OTU0NDk0MzQxODM3Ng%3D%3D.3-ccb7-5&oh=00_AfU4qaJOVkRCtym-r7ptBJtm1ml6cP7dup334SZSmzamDA&oe=68B6BA5F&_nc_sid=22de04,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPFRiAVR-DcAb3wlHUD40rCi5lcewi91xp9LJjAAhLjb25GNNhuw2L5v9prE2J1jheJ5P2sWSQ93z_Sm7wUEYMn4d918xAoUnoWxC0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1628630897710461_1822588104&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85ODQ2M0FDNTM2QzFBNjNBQUE2OThCQUJGOTBDQjM4QV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSHdsLWhvT0lDSDMzaEVFQUdOZUFPQlhuTndQYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsz9iJ6W57NAFQIoAkMzLBdAQUzMzMzMzRgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfVWd5RhIzOOMzOyk5kOJsCHMPqk6JDhBCz0zGKokYuYfA&oe=68B2B829&_nc_sid=22de04,2024-07-24 12:45:24,https://www.instagram.com/p/C90AWO7sZwI,C90AWO7sZwI
"Have you seen the Omnivore episode yet? These are some stills from the episode that capture the practices of the roastery. 

There are days in the roastery where you can catch the team performing a cupping, checking in on our coffees, and there are days where the @cocoacinnamon team and wholesale partners are learning more about our coffees, expanding palates. Very grateful for these recorded moments. 

@AppleTV #omnivore",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/452470760_808034141312126_5134721717759902619_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0Mzh4NzU3LnNkci5mMjg4NS5kZWZhdWx0X2ltYWdlLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QE1IlNttvIQ2JymxFFjG4BgKk4kMO-STU5XWELinMZd8FF4hE5h8NLsR7VZIv2x-uo&_nc_ohc=fNodFlqBCDkQ7kNvwEk1YyI&_nc_gid=HeJjN0jwuJ5LuTuEH_XPkg&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQxOTI2MTkwNTQzMTg2Njg4OA%3D%3D.3-ccb7-5&oh=00_AfUddpq23NqWFDlhbii9kE0Ij1Vwx-0z1ITVQO2eKkPBPA&oe=68B6CCE8&_nc_sid=22de04,None,2024-07-24 09:30:19,https://www.instagram.com/p/C9zqKnHT6Q8,C9zqKnHT6Q8
"Thanks @mawellinger for sharing coffee, coffee talk, and showing us the facility @zhaw.coffee.excellence.center today. It was such a pleasure!

#zhawcoffeeexcellence #littlewavescoffee #alwaysbelearning",https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/452377318_1458572478130691_3887133266691587292_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QE1IlNttvIQ2JymxFFjG4BgKk4kMO-STU5XWELinMZd8FF4hE5h8NLsR7VZIv2x-uo&_nc_ohc=Y7iOdUJXc7AQ7kNvwFfHejg&_nc_gid=HeJjN0jwuJ5LuTuEH_XPkg&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQxODA1NTc0OTQzMDQ3MjYwNQ%3D%3D.3-ccb7-5&oh=00_AfUS01BJeRWdvWuU_YeEc7XYFCVZaw9Ds_LH-ek88gA80Q&oe=68B6B5C9&_nc_sid=22de04,None,2024-07-22 17:33:42,https://www.instagram.com/p/C9vX5t4SIGF,C9vX5t4SIGF
"Going for @coffeezurich with Manuel @bentwoodcoffee. 

#grind #specialtycoffee #coffeeroaster #littlewavescoffee",https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/503891587_9762469007135403_5589497499094314159_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QE1IlNttvIQ2JymxFFjG4BgKk4kMO-STU5XWELinMZd8FF4hE5h8NLsR7VZIv2x-uo&_nc_ohc=EVIchABnlbMQ7kNvwGFRyvG&_nc_gid=HeJjN0jwuJ5LuTuEH_XPkg&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQxNzc0NDg4MjEyODA5ODg1Ng%3D%3D.3-ccb7-5&oh=00_AfVzDehoDUIuxzKpY1IJ52lUvENP9hR6KhLDhWbLzudpLw&oe=68B6C234&_nc_sid=22de04,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQNjodTCw9B6qOhAb5P7HtEPRufc1_K6ugIfr0RYM85uoGUa9oIHufE9YcAKl3u_7sG1E9YxUKqAk7c5z3yQtDeiRmKlDanyf6RS6Wo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1920312698484220_741906294&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81NzRCM0UwRkM3NERDQTY1QUJDNUQ3RjlDOTEwQTRCN192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRlNSOXhvellsN1BVb3dIQU4tdUZCNDJvb3hFYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpLPwMb15LVAFQIoAkMzLBdAKMzMzMzMzRgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfUBGEvvi1txWWnfY3KD-y86qzTuc6fmywZbjkEfNsv5mQ&oe=68B2BBE7&_nc_sid=22de04,2024-07-22 07:25:02,https://www.instagram.com/p/C9uRNzAJ5Yo,C9uRNzAJ5Yo
"NOW STREAMING Omnivore on Apple TV+ ! A truly global journey, one ingredient at a time. 

Check out episode 7 ""Coffee"" to see us featured and make sure to watch the series to find how these everyday ingredients came to be in our lives. It is such an honor to be a small part of this impactful and educational series.  What we love to think about is ""cup to crop."" Each bag of beans contributed to supporting producers and farmers, allowing them the power to form stability and create these wonderful beans that we bring to you, wherever you are. #cuptocrop - E

@AppleTV #Omnivore 

Directed by @collin_orcutt @samikhanfilm 
Created by @reneredzepinoma & @mdgoulding 
Connected via @jnhart98 
Shot by @cine.chavez 
Boosted and collaborating with @aakaruletwa 

#coffee #coffeeroaster #latinaownedbusiness#rootedreverberations",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/503305864_690073603872457_6577124202071153325_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4xMDgweDYwNy5zZHIuZjcxODc4LmRlZmF1bHRfY292ZXJfZnJhbWUuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QE1IlNttvIQ2JymxFFjG4BgKk4kMO-STU5XWELinMZd8FF4hE5h8NLsR7VZIv2x-uo&_nc_ohc=CFAcvp7DyEkQ7kNvwGkVk2u&_nc_gid=HeJjN0jwuJ5LuTuEH_XPkg&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQxNTYzODA3NDc0MDk1ODYyMzY5MDA3MzU5Mzg3MjQ1OA%3D%3D.3-ccb7-5&oh=00_AfUkJV6S215qsfqCQ4sJOIfdamBmwAe5CjfFEQEDsRqKBQ&oe=68B6BC20&_nc_sid=22de04,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPxk-rwCNia8YqpLYN0VBVxFrEmSihNFsEsKrP08FSXXADsDM6M6dmHiHFi_Fi7Mf54RugScwcB2V8MkkUhcsVmYJdXXsN5dyht1_o.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNjQwLmJhc2VsaW5lIn0&_nc_cat=110&vs=2298070193881096_1037435811&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82RDQ2RjFGMzk0MzFEN0VCRkYwRjM5OTVENkM0OUM4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVLekJwLTFpekZqQjhEQUdkVHRIMzRucjExYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsqP8b6414RAFQIoAkMzLBdAUQ752yLQ5RgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfVnLrVv6Y6Oskolj9JVZN4Q0bAsHH-nfc6w3g192JPLvQ&oe=68B2BE64&_nc_sid=22de04,2024-08-05 02:10:47,https://www.instagram.com/p/C9myLtuO-Wf,C9myLtuO-Wf
"We dream of sharing with you what is in our hearts, the feelings and thoughts that arise when we touch the essences of coffee, service, health, and wonder. We feel it every morning when making a pourover or dialing in espresso, when we plan and visit with our producer partners across the world, when we build trust with our team, partners, and you, when we step foot on another continent, landscape, view, when our senses and sense of existence are renewed.

In a few pre-interviews @collin_orcutt & @samikhanfilm with @jnhart98 & @courtneycrock gathered whether our vision and expression of coffee as an ingredient of and in the world aligned with the greater vision of the series.

Just over a year ago they came out to @durhamnc to shoot in our roastery, in our home, and at @americantobaccocampus.

For two days this small team of filmmakers captured what we do, our voices, the beauty of coffee itself. We could feel Collin and Sami with @cine.chavez chasing down those ineffable things to draw them out into sound and sight. We got to grow a vital bond with @aakaruletwa of @storicoffee another person whose heart aligns with ours. 

One thing I learned in marriage is how you can feel when something is right. These couple of days of filming embodied that kind of feeling of alignment, professional skill, something special. And while grounded, the experience also took us off the ground - out of our habits - to re-sense the perspective of a birds eye through the contrasts of their eyes.

We saw many striking visuals while they were shooting. Little Waves Coffee plays just a small role in one episode in this series and yet we cant wait to see it and the whole series. 

A truly global journey, one ingredient at a time. Omnivore premieres July 19 on Apple TV+. Series created by @reneredzepinoma and @mdgoulding and narrated by Redzepi.

We hope youll watch.

In mid August well be watching along with folks at @cocoacinnamon OWD. Stay tuned for the time and date so we can watch it together and talk a bit.

L

#omnivore #littlewavescoffee",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/503379093_719118443807512_8754041155934523304_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjcxODc4LmRlZmF1bHRfY292ZXJfZnJhbWUuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QE1IlNttvIQ2JymxFFjG4BgKk4kMO-STU5XWELinMZd8FF4hE5h8NLsR7VZIv2x-uo&_nc_ohc=AnDJO5OCdkIQ7kNvwFA6bLS&_nc_gid=HeJjN0jwuJ5LuTuEH_XPkg&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQxMTI1NjU0MTQxMzkwMTc5Mw%3D%3D.3-ccb7-5&oh=00_AfXmUn2ErwZyRpKgCIYVMoU0KDZKzhwSeXhTnLWO_EdUgA&oe=68B6C14A&_nc_sid=22de04,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMhif7nu1ftAlpbRNuNssbJJOke6saYzsrv8v4QDbHh_KGWfgGF0bxyW1d-XD0Jlc7lUP2P80Gf-AwyOz3FBoRz1e9EmLI2WGXKuLI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1963963700706135_1841310177&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85NzQ2NTMzNEE3RjZBM0RGN0Q4QkI5RDA3Mzc5MTY4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQVhkNGhwNmFobkM2TmNDQUhFU25LX1V3VmREYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsD6%2BO%2F5nYBAFQIoAkMzLBdATgeNT987ZBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfUAXhnuSQht7u0zraMOg_3sw-bL8tGKuytqm29JURI_JQ&oe=68B2E36B&_nc_sid=22de04,2024-07-15 02:32:36,https://www.instagram.com/p/C9XN8A0tAXh,C9XN8A0tAXh
"We're so excited to bring this exceptional, competition-level decaf to our menu. We first became aware of this coffee because its (the next iteration of) the one used by the 2024 US Brewer's Cup Champion, Weihong Zhang, who competed alongside our Director of Retail, Mariah Miller at US Brewers Cup Nationals. PLEASE NOTE: THIS COFFEE IS 95% DECAF

Tasting Notes: sweet boba tea, vibrant rose, cherry, mango, nectarine. 

Go to our website to learn more and purchase a jar or bag of this special decaf.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/450809428_1572983179948393_5403134100520500680_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTQ0MC5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QE1IlNttvIQ2JymxFFjG4BgKk4kMO-STU5XWELinMZd8FF4hE5h8NLsR7VZIv2x-uo&_nc_ohc=W9Vt_Q8mAPkQ7kNvwEd5deV&_nc_gid=HeJjN0jwuJ5LuTuEH_XPkg&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwOTQxNzAxNzkwOTkyNDM3Mg%3D%3D.3-ccb7-5&oh=00_AfWyG_BLa_PxjQEqbZnIx-qzb_2cMwAOezmVXHpfhhDKEA&oe=68B6C68F&_nc_sid=22de04,None,2024-07-11 00:05:50,https://www.instagram.com/p/C9QrrbDsVIU,C9QrrbDsVIU
"Day 253. @zhaw.coffee.excellence.center coffee growing project. 

Collaboration with @cafe1959 & Deborah Pilkington of @durhamncmastergardeners 

#gesha #wushwush #littlewavescoffee",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/503081140_9692315774230393_6323076844487628965_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QE1IlNttvIQ2JymxFFjG4BgKk4kMO-STU5XWELinMZd8FF4hE5h8NLsR7VZIv2x-uo&_nc_ohc=PY78NDHBJf0Q7kNvwEshGNA&_nc_gid=HeJjN0jwuJ5LuTuEH_XPkg&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwODcxMDgxNzExNjA3Mjk4Mg%3D%3D.3-ccb7-5&oh=00_AfWDKl-vzQjPNVcj-4of1H-N9a8m6NiYftVITm9OcANG8w&oe=68B6B035&_nc_sid=22de04,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQM5MN5ZW-xgMzi0obqwD3WgxfGCiWN2HluGvRD-z8AjYH9_rzhJ2P37hnaqg0pfoUP1hOXck7fp5oDuraI6dofWe-Z-lXa09uo7hGo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1948800665574129_198617219&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wMzQ3NEU0NTY0NzcwODk2RkYwODlENDAwODc0RjI4OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRW40MXhyTERMcHBTdXNGQU9NM19Tam5zMWQwYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuSX0bvqmoxAFQIoAkMzLBdANXdLxqfvnhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfU9J_FWb_X-nGHkEsI3K64QVJWkvRwRPYRhEBydf6KAvQ&oe=68B2CAD0&_nc_sid=22de04,2024-07-09 20:08:08,https://www.instagram.com/p/C9OLG2UPCwW,C9OLG2UPCwW
"In the last month, we shipped to 1223 zip codes. Every order supports our ongoing effort to create #rootedreverberations, building relationships to connect quality and impact. 

Subscriptions & wholesale strengthen solid foundations. 

Where will you send a little wave? Link in bio.

Learn more on our site: Explore.

#coffeeroaster #specialtycoffee #cuptocrop #littlewaves #shestheroaster",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/450381126_435161576162149_9054482322790059163_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0MDB4NzM3LnNkci5mMjg4NS5kZWZhdWx0X2ltYWdlLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHI_TeqwQCdwzuSTcBGuAN9xlHfUsmlQUD2X7VzgGzfJ6Zcm6tR3Sqz1VoGxecPX9U&_nc_ohc=znw7K7rMwAcQ7kNvwGRL_Qg&_nc_gid=431BK6WiJfThUoBR6cUwjw&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwNzE5NzQxOTkxNjA3MDE0Mg%3D%3D.3-ccb7-5&oh=00_AfXqiJGQAS95hEpWK9g5TXY0tYCt_-nAjdIJE3YoXTuDNQ&oe=68B6B4A5&_nc_sid=22de04,None,2024-07-07 22:52:47,https://www.instagram.com/p/C9IzABVuYz-,C9IzABVuYz-
"Did you know?
-Madagascar has the highest diversity of Coffea species of anywhere in the world, with a total of 65, 43 of which are threatened with extinction. 

-Durham has the most diverse population of lemurs outside of their native Madagascar and plays a role in helping safeguard them from extinction. 

-Despite the movie Madagascar, Lemurs are matrilineal, can modulate their cirdadian rhythms and sleep in a pile. Hibernating lemurs are being non-invasively observed to understand human potential for distant space travel and mouse lemurs to better understand the development of Alzheimers. Duke also reintroduces lemurs back to Madagascar as populations get separated by deforestation, to help keep them from going extinct.

-Lemurs are the most endangered mammals on Earth and every Coffea arabica variety is currently at risk of going extinct. We joined World Coffee Research as a contributing member to support their work to ensure the future of coffee. Tours are one of the ways they fund taking care of the lemurs, in addition to adopting lemurs. 

Do lemurs eat coffee? We dont know. Well have to find out.

Support @wcoffeeresearch and the @dukelemurcenter 

#rootedreverberations #littlewavescoffee #coffea #exctinction #research #specialtycoffee",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/502715851_9812152245571984_1803453464369109444_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjcxODc4LmRlZmF1bHRfY292ZXJfZnJhbWUuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHI_TeqwQCdwzuSTcBGuAN9xlHfUsmlQUD2X7VzgGzfJ6Zcm6tR3Sqz1VoGxecPX9U&_nc_ohc=dLBvUXOuE5MQ7kNvwEnCMlQ&_nc_gid=431BK6WiJfThUoBR6cUwjw&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwNjQ2NDk1NjczODk3MDYzMQ%3D%3D.3-ccb7-5&oh=00_AfXk5B7DXefa2mJCrWCEeNT6S0bxQJkg7A9wlsPOlR729Q&oe=68B6B16D&_nc_sid=22de04,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMs2sKGK_e_Z4482Sljs5kJNxYzcifxrj7YS1RxkynN-mCKIvn5n_0U9sBGnxZZT9OvLM3_0c2kljOKRB4kd5y7xCsnmBupcscCytY.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=318499634564056_1592582973&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85QzRFQjE5MjgyRjQwRDZBMzYxQjA2RjI5M0NCOTY5MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT1ZBMUJwNm15TkdFVE1KQUlLaDhLNURtQXRCYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJqiUn5rZ%2Fvs%2FFQIoAkMzLBdALpmZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfXsMPJrOi1Wwp5sB87lP26K5MZ6fa3UYVfnthgHn73DQg&oe=68B2B841&_nc_sid=22de04,2024-07-14 05:45:32,https://www.instagram.com/p/C9GMdR2PiQH,C9GMdR2PiQH
"Look who's back and better than ever  Available now on our website, this year's Uganda Yembek Natural is taking our palates on a wild ride with a fun juxtaposition inside the cup starting with a light honeydew melon turning into a juicier red grape slipping into winey territory to an effervescent finish. This is a fun East African coffee that we love to have on our menu year after year. 

Tasting notes: honeydew and red grape in a sweet and winey cup with an effervescent finish. 

To be the first to know about new coffee drops, join our weekly newsletter on our website!",https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/449796313_1549801705948109_1407510079578367970_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTQ0MC5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHI_TeqwQCdwzuSTcBGuAN9xlHfUsmlQUD2X7VzgGzfJ6Zcm6tR3Sqz1VoGxecPX9U&_nc_ohc=UjTA3pXonm8Q7kNvwE70mtB&_nc_gid=431BK6WiJfThUoBR6cUwjw&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwNDM1ODc2NjcyNjIxMDMxOQ%3D%3D.3-ccb7-5&oh=00_AfX3pZ7eYfnHUXFmo3CJOF3q7h2D9T3tMc-IMd1tI6IQOQ&oe=68B6B114&_nc_sid=22de04,None,2024-07-03 20:00:28,https://www.instagram.com/p/C8-tkLis-MP,C8-tkLis-MP
"Love these vibes  Bella Vista Mayan Harvest Women's Group coffee honors family-owned farms in Mxico, and with the Lakewood tiles sent from Areli's family in Mxico, this coffee represents those familial relationships that you can share a cup of coffee with ",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/449609901_781788844157311_47407716018250345_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTc3Ny5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHI_TeqwQCdwzuSTcBGuAN9xlHfUsmlQUD2X7VzgGzfJ6Zcm6tR3Sqz1VoGxecPX9U&_nc_ohc=de19q3jv6mYQ7kNvwHX5Tcg&_nc_gid=431BK6WiJfThUoBR6cUwjw&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQwMjEwMTM2NTU0NjkxNjQ2OA%3D%3D.3-ccb7-5&oh=00_AfVg_tbPthBz1gs6MXIdkYG9BviljFB-2bIp1AouZpy0Ng&oe=68B6B928&_nc_sid=22de04,None,2024-06-30 17:15:18,https://www.instagram.com/p/C82sSq3S5p0,C82sSq3S5p0
